Dīgha Nikāya 28 ||| Long Discourses 28
Etadānuttariyaṁ, bhante, parapuggalavimuttiñāṇe. ||| This is unsurpassable when it comes to the knowledge and freedom of other individuals.
1.12. Sassatavādadesanā ||| 1.12. Eternalism
Aparaṁ pana, bhante, etadānuttariyaṁ, yathā bhagavā dhammaṁ deseti sassatavādesu. ||| And moreover, sir, how the Buddha teaches eternalist doctrines is unsurpassable.
Tayome, bhante, sassatavādā. ||| There are these three eternalist doctrines.
Idha, bhante, ekacco samaṇo vā brāhmaṇo vā ātappamanvāya …pe… tathārūpaṁ cetosamādhiṁ phusati, yathāsamāhite citte anekavihitaṁ pubbenivāsaṁ anussarati. ||| Firstly, some ascetic or brahmin—by dint of keen, resolute, committed, and diligent effort, and right application of mind—experiences an immersion of the heart of such a kind that they recollect many hundreds of thousands of past lives,
Seyyathidaṁ—ekampi jātiṁ dvepi jātiyo tissopi jātiyo catassopi jātiyo pañcapi jātiyo dasapi jātiyo vīsampi jātiyo tiṁsampi jātiyo cattālīsampi jātiyo paññāsampi jātiyo jātisatampi jātisahassampi jātisatasahassampi anekānipi jātisatāni anekānipi jātisahassāni anekānipi jātisatasahassāni, ‘amutrāsiṁ evaṁnāmo evaṅgotto evaṁvaṇṇo evamāhāro evaṁsukhadukkhappaṭisaṁvedī evamāyupariyanto, so tato cuto amutra udapādiṁ; tatrāpāsiṁ evaṁnāmo evaṅgotto evaṁvaṇṇo evamāhāro evaṁsukhadukkhappaṭisaṁvedī evamāyupariyanto, so tato cuto idhūpapanno’ti. Iti sākāraṁ sauddesaṁ anekavihitaṁ pubbenivāsaṁ anussarati. ||| with features and details.
So evamāha: ||| They say,
‘atītampāhaṁ addhānaṁ jānāmi—saṁvaṭṭi vā loko vivaṭṭi vāti. ||| ‘I know that in the past the cosmos expanded or contracted.
Anāgataṁpāhaṁ addhānaṁ jānāmi—saṁvaṭṭissati vā loko vivaṭṭissati vāti. ||| I don’t know whether in the future the cosmos will expand or contract.
Sassato attā ca loko ca vañjho kūṭaṭṭho esikaṭṭhāyiṭṭhito. Te ca sattā sandhāvanti saṁsaranti cavanti upapajjanti, atthi tveva sassatisaman’ti. ||| The self and the cosmos are eternal, barren, steady as a mountain peak, standing firm like a pillar. They remain the same for all eternity, while these sentient beings wander and transmigrate and pass away and rearise.’
Ayaṁ paṭhamo sassatavādo. ||| This is the first eternalist doctrine.
Puna caparaṁ, bhante, idhekacco samaṇo vā brāhmaṇo vā ātappamanvāya …pe… tathārūpaṁ cetosamādhiṁ phusati, yathāsamāhite citte anekavihitaṁ pubbenivāsaṁ anussarati. ||| Furthermore, some ascetic or brahmin—by dint of keen, resolute, committed, and diligent effort, and right application of mind—experiences an immersion of the heart of such a kind that they recollect their past lives for as many as ten eons of the expansion and contraction of the cosmos,
Seyyathidaṁ—ekampi saṁvaṭṭavivaṭṭaṁ dvepi saṁvaṭṭavivaṭṭāni tīṇipi saṁvaṭṭavivaṭṭāni cattāripi saṁvaṭṭavivaṭṭāni pañcapi saṁvaṭṭavivaṭṭāni dasapi saṁvaṭṭavivaṭṭāni, ‘amutrāsiṁ evaṁnāmo evaṅgotto evaṁvaṇṇo evamāhāro evaṁsukhadukkhappaṭisaṁvedī evamāyupariyanto, so tato cuto amutra udapādiṁ; tatrāpāsiṁ evaṁnāmo evaṅgotto evaṁvaṇṇo evamāhāro evaṁsukhadukkhappaṭisaṁvedī evamāyupariyanto, so tato cuto idhūpapanno’ti. Iti sākāraṁ sauddesaṁ anekavihitaṁ pubbenivāsaṁ anussarati. ||| with features and details.
So evamāha: ||| They say,
‘atītampāhaṁ addhānaṁ jānāmi saṁvaṭṭi vā loko vivaṭṭi vāti. ||| ‘I know that in the past the cosmos expanded or contracted.
Anāgataṁpāhaṁ addhānaṁ jānāmi saṁvaṭṭissati vā loko vivaṭṭissati vāti. ||| I don’t know whether in the future the cosmos will expand or contract.
Sassato attā ca loko ca vañjho kūṭaṭṭho esikaṭṭhāyiṭṭhito. ||| The self and the cosmos are eternal, barren, steady as a mountain peak, standing firm like a pillar.
Te ca sattā sandhāvanti saṁsaranti cavanti upapajjanti, atthi tveva sassatisaman’ti. ||| They remain the same for all eternity, while these sentient beings wander and transmigrate and pass away and rearise.’
Ayaṁ dutiyo sassatavādo. ||| This is the second eternalist doctrine.
Puna caparaṁ, bhante, idhekacco samaṇo vā brāhmaṇo vā ātappamanvāya …pe… tathārūpaṁ cetosamādhiṁ phusati, yathāsamāhite citte anekavihitaṁ pubbenivāsaṁ anussarati. ||| Furthermore, some ascetic or brahmin—by dint of keen, resolute, committed, and diligent effort, and right application of mind—experiences an immersion of the heart of such a kind that they recollect their past lives for as many as forty eons of the expansion and contraction of the cosmos,
Seyyathidaṁ—dasapi saṁvaṭṭavivaṭṭāni vīsampi saṁvaṭṭavivaṭṭāni tiṁsampi saṁvaṭṭavivaṭṭāni cattālīsampi saṁvaṭṭavivaṭṭāni, ‘amutrāsiṁ evaṁnāmo evaṅgotto evaṁvaṇṇo evamāhāro evaṁsukhadukkhappaṭisaṁvedī evamāyupariyanto, so tato cuto amutra udapādiṁ; tatrāpāsiṁ evaṁnāmo evaṅgotto evaṁvaṇṇo evamāhāro evaṁsukhadukkhappaṭisaṁvedī evamāyupariyanto, so tato cuto idhūpapanno’ti. Iti sākāraṁ sauddesaṁ anekavihitaṁ pubbenivāsaṁ anussarati. ||| with features and details.
So evamāha: ||| They say,
‘atītampāhaṁ addhānaṁ jānāmi saṁvaṭṭipi loko vivaṭṭipīti; ||| ‘I know that in the past the cosmos expanded or contracted.
anāgataṁpāhaṁ addhānaṁ jānāmi saṁvaṭṭissatipi loko vivaṭṭissatipīti. ||| I don’t know whether in the future the cosmos will expand or contract.
Sassato attā ca loko ca vañjho kūṭaṭṭho esikaṭṭhāyiṭṭhito. ||| The self and the cosmos are eternal, barren, steady as a mountain peak, standing firm like a pillar.
Te ca sattā sandhāvanti saṁsaranti cavanti upapajjanti, atthi tveva sassatisaman’ti. ||| They remain the same for all eternity, while these sentient beings wander and transmigrate and pass away and rearise.’
Ayaṁ tatiyo sassatavādo, ||| This is the third eternalist doctrine.
etadānuttariyaṁ, bhante, sassatavādesu. ||| This is unsurpassable when it comes to eternalist doctrines.
1.13. Pubbenivāsānussatiñāṇadesanā ||| 1.13. Recollecting Past Lives
Aparaṁ pana, bhante, etadānuttariyaṁ, yathā bhagavā dhammaṁ deseti pubbenivāsānussatiñāṇe. ||| And moreover, sir, how the Buddha teaches the knowledge of recollecting past lives is unsurpassable.
Idha, bhante, ekacco samaṇo vā brāhmaṇo vā ātappamanvāya …pe… tathārūpaṁ cetosamādhiṁ phusati, yathāsamāhite citte anekavihitaṁ pubbenivāsaṁ anussarati. ||| It’s when some ascetic or brahmin—by dint of keen, resolute, committed, and diligent effort, and right application of mind—experiences an immersion of the heart of such a kind that they recollect their many kinds of past lives.
Seyyathidaṁ—ekampi jātiṁ dvepi jātiyo tissopi jātiyo catassopi jātiyo pañcapi jātiyo dasapi jātiyo vīsampi jātiyo tiṁsampi jātiyo cattālīsampi jātiyo paññāsampi jātiyo jātisatampi jātisahassampi jātisatasahassampi anekepi saṁvaṭṭakappe anekepi vivaṭṭakappe anekepi saṁvaṭṭavivaṭṭakappe, ||| That is: one, two, three, four, five, ten, twenty, thirty, forty, fifty, a hundred, a thousand, a hundred thousand rebirths; many eons of the world contracting, many eons of the world expanding, many eons of the world contracting and expanding. They remember:
‘amutrāsiṁ evaṁnāmo evaṅgotto evaṁvaṇṇo evamāhāro evaṁsukhadukkhappaṭisaṁvedī evamāyupariyanto, so tato cuto amutra udapādiṁ; tatrāpāsiṁ evaṁnāmo evaṅgotto evaṁvaṇṇo evamāhāro evaṁsukhadukkhappaṭisaṁvedī evamāyupariyanto, so tato cuto idhūpapanno’ti. Iti sākāraṁ sauddesaṁ anekavihitaṁ pubbenivāsaṁ anussarati. ||| ‘There, I was named this, my clan was that, I looked like this, and that was my food. This was how I felt pleasure and pain, and that was how my life ended. When I passed away from that place I was reborn somewhere else. There, too, I was named this, my clan was that, I looked like this, and that was my food. This was how I felt pleasure and pain, and that was how my life ended. When I passed away from that place I was reborn here.’ And so they recollect their many kinds of past lives, with features and details.
Santi, bhante, devā, yesaṁ na sakkā gaṇanāya vā saṅkhānena vā āyu saṅkhātuṁ. ||| Sir, there are gods whose lifespan cannot be reckoned or calculated.
Api ca yasmiṁ yasmiṁ attabhāve abhinivuṭṭhapubbo hoti yadi vā rūpīsu yadi vā arūpīsu yadi vā saññīsu yadi vā asaññīsu yadi vā nevasaññīnāsaññīsu. ||| Still, no matter what incarnation they have previously been reborn in—whether formed or formless or percipient or non-percipient or neither percipient nor non-percipient—
Iti sākāraṁ sauddesaṁ anekavihitaṁ pubbenivāsaṁ anussarati. ||| they recollect their many kinds of past lives, with features and details.
Etadānuttariyaṁ, bhante, pubbenivāsānussatiñāṇe. ||| This is unsurpassable when it comes to the knowledge of recollecting past lives.
1.14. Cutūpapātañāṇadesanā ||| 1.14. Death and Rebirth
Aparaṁ pana, bhante, etadānuttariyaṁ, yathā bhagavā dhammaṁ deseti sattānaṁ cutūpapātañāṇe. ||| And moreover, sir, how the Buddha teaches the knowledge of the death and rebirth of sentient beings is unsurpassable.
Idha, bhante, ekacco samaṇo vā brāhmaṇo vā ātappamanvāya …pe… tathārūpaṁ cetosamādhiṁ phusati, yathāsamāhite citte dibbena cakkhunā visuddhena atikkantamānusakena satte passati cavamāne upapajjamāne ||| It’s when some ascetic or brahmin—by dint of keen, resolute, committed, and diligent effort, and right application of mind—experiences an immersion of the heart of such a kind that with clairvoyance that is purified and superhuman, they see sentient beings passing away and being reborn—
hīne paṇīte suvaṇṇe dubbaṇṇe sugate duggate yathākammūpage satte pajānāti: ‘ime vata bhonto sattā kāyaduccaritena samannāgatā vacīduccaritena samannāgatā manoduccaritena samannāgatā ariyānaṁ upavādakā micchādiṭṭhikā micchādiṭṭhikammasamādānā. Te kāyassa bhedā paraṁ maraṇā apāyaṁ duggatiṁ vinipātaṁ nirayaṁ upapannā. Ime vā pana bhonto sattā kāyasucaritena samannāgatā vacīsucaritena samannāgatā manosucaritena samannāgatā ariyānaṁ anupavādakā sammādiṭṭhikā sammādiṭṭhikammasamādānā. Te kāyassa bhedā paraṁ maraṇā sugatiṁ saggaṁ lokaṁ upapannā’ti. Iti dibbena cakkhunā visuddhena atikkantamānusakena satte passati cavamāne upapajjamāne hīne paṇīte suvaṇṇe dubbaṇṇe sugate duggate yathākammūpage satte pajānāti. ||| inferior and superior, beautiful and ugly, in a good place or a bad place. They understand how sentient beings pass on according to their deeds: ‘These dear beings did bad things by way of body, speech, and mind. They denounced the noble ones; they had wrong view; and they chose to act out of that wrong view. When their body breaks up, after death, they’re reborn in a place of loss, a bad place, the underworld, hell. These dear beings, however, did good things by way of body, speech, and mind. They never denounced the noble ones; they had right view; and they chose to act out of that right view. When their body breaks up, after death, they’re reborn in a good place, a heavenly realm.’ And so, with clairvoyance that is purified and superhuman, they see sentient beings passing away and being reborn—inferior and superior, beautiful and ugly, in a good place or a bad place. They understand how sentient beings pass on according to their deeds.
Etadānuttariyaṁ, bhante, sattānaṁ cutūpapātañāṇe. ||| This is unsurpassable when it comes to the knowledge of death and rebirth.
1.15. Iddhividhadesanā ||| 1.15. Psychic Powers
Aparaṁ pana, bhante, etadānuttariyaṁ, yathā bhagavā dhammaṁ deseti iddhividhāsu. ||| And moreover, sir, how the Buddha teaches psychic power is unsurpassable.
Dvemā, bhante, iddhividhāyo— ||| There are these two kinds of psychic power.
atthi, bhante, iddhi sāsavā saupadhikā, ‘no ariyā’ti vuccati. ||| There are psychic powers that are accompanied by defilements and attachments, and are said to be ignoble.
Atthi, bhante, iddhi anāsavā anupadhikā ‘ariyā’ti vuccati. ||| And there are psychic powers that are free of defilements and attachments, and are said to be noble.
Katamā ca, bhante, iddhi sāsavā saupadhikā, ‘no ariyā’ti vuccati? ||| What are the psychic powers that are accompanied by defilements and attachments, and are said to be ignoble?
idha, bhante, ekacco samaṇo vā brāhmaṇo vā ātappamanvāya …pe… tathārūpaṁ cetosamādhiṁ phusati, yathāsamāhite citte anekavihitaṁ iddhividhaṁ paccanubhoti— ||| It’s when some ascetic or brahmin—by dint of keen, resolute, committed, and diligent effort, and right application of mind—experiences an immersion of the heart of such a kind that they wield the many kinds of psychic power:
ekopi hutvā bahudhā hoti, bahudhāpi hutvā eko hoti; āvibhāvaṁ tirobhāvaṁ tirokuṭṭaṁ tiropākāraṁ tiropabbataṁ asajjamāno gacchati seyyathāpi ākāse; pathaviyāpi ummujjanimujjaṁ karoti seyyathāpi udake; udakepi abhijjamāne gacchati seyyathāpi pathaviyaṁ; ākāsepi pallaṅkena kamati seyyathāpi pakkhī sakuṇo; imepi candimasūriye evaṁmahiddhike evaṁmahānubhāve pāṇinā parāmasati parimajjati; yāva brahmalokāpi kāyena vasaṁ vatteti. ||| multiplying themselves and becoming one again; materializing and dematerializing; going unobstructed through a wall, a rampart, or a mountain as if through space; diving in and out of the earth as if it were water; walking on water as if it were earth; flying cross-legged through the sky like a bird; touching and stroking with the hand the sun and moon, so mighty and powerful; controlling the body as far as the realm of divinity.
Ayaṁ, bhante, iddhi sāsavā saupadhikā, ‘no ariyā’ti vuccati. ||| These are the psychic powers that are accompanied by defilements and attachments, and are said to be ignoble.
Katamā pana, bhante, iddhi anāsavā anupadhikā, ‘ariyā’ti vuccati? ||| But what are the psychic powers that are free of defilements and attachments, and are said to be noble?
Idha, bhante, bhikkhu sace ākaṅkhati: ‘paṭikūle appaṭikūlasaññī vihareyyan’ti, appaṭikūlasaññī tattha viharati. ||| It’s when, if a mendicant wishes: ‘May I meditate perceiving the unrepulsive in the repulsive,’ that’s what they do.
Sace ākaṅkhati: ‘appaṭikūle paṭikūlasaññī vihareyyan’ti, paṭikūlasaññī tattha viharati. ||| If they wish: ‘May I meditate perceiving the repulsive in the unrepulsive,’ that’s what they do.
Sace ākaṅkhati: ‘paṭikūle ca appaṭikūle ca appaṭikūlasaññī vihareyyan’ti, appaṭikūlasaññī tattha viharati. ||| If they wish: ‘May I meditate perceiving the unrepulsive in the repulsive and the unrepulsive,’ that’s what they do.
Sace ākaṅkhati: ‘paṭikūle ca appaṭikūle ca paṭikūlasaññī vihareyyan’ti, paṭikūlasaññī tattha viharati. ||| If they wish: ‘May I meditate perceiving the repulsive in the unrepulsive and the repulsive,’ that’s what they do.
Sace ākaṅkhati: ‘paṭikūlañca appaṭikūlañca tadubhayaṁ abhinivajjetvā upekkhako vihareyyaṁ sato sampajāno’ti, upekkhako tattha viharati sato sampajāno. ||| If they wish: ‘May I meditate staying equanimous, mindful and aware, shunning both the repulsive and the unrepulsive,’ that’s what they do.
Ayaṁ, bhante, iddhi anāsavā anupadhikā ‘ariyā’ti vuccati. ||| These are the psychic powers that are free of defilements and attachments, and are said to be noble.
Etadānuttariyaṁ, bhante, iddhividhāsu. ||| This is unsurpassable when it comes to psychic powers.
Taṁ bhagavā asesamabhijānāti, taṁ bhagavato asesamabhijānato uttari abhiññeyyaṁ natthi, yadabhijānaṁ añño samaṇo vā brāhmaṇo vā bhagavatā bhiyyobhiññataro assa yadidaṁ iddhividhāsu. ||| The Buddha understands this without exception. There is nothing to be understood beyond this whereby another ascetic or brahmin might be superior in direct knowledge to the Buddha when it comes to psychic powers.
1.16. Aññathāsatthuguṇadassana ||| 1.16. The Four Absorptions
Yaṁ taṁ, bhante, saddhena kulaputtena pattabbaṁ āraddhavīriyena thāmavatā purisathāmena purisavīriyena purisaparakkamena purisadhorayhena, anuppattaṁ taṁ bhagavatā. ||| The Buddha has achieved what should be achieved by a faithful gentleman by being energetic and strong, by human strength, energy, vigor, and exertion.
Na ca, bhante, bhagavā kāmesu kāmasukhallikānuyogamanuyutto hīnaṁ gammaṁ pothujjanikaṁ anariyaṁ anatthasaṁhitaṁ, na ca attakilamathānuyogamanuyutto dukkhaṁ anariyaṁ anatthasaṁhitaṁ. ||| The Buddha doesn’t indulge in sensual pleasures, which are low, crude, ordinary, ignoble, and pointless. And he doesn’t indulge in self-mortification, which is painful, ignoble, and pointless.
Catunnañca bhagavā jhānānaṁ ābhicetasikānaṁ diṭṭhadhammasukhavihārānaṁ nikāmalābhī akicchalābhī akasiralābhī. ||| He gets the four absorptions—blissful meditations in this life that belong to the higher mind—when he wants, without trouble or difficulty.
1.17. Anuyogadānappakāra ||| 1.17. On Being Questioned
Sace maṁ, bhante, evaṁ puccheyya: ||| Sir, if they were to ask me,
‘kiṁ nu kho, āvuso sāriputta, ahesuṁ atītamaddhānaṁ aññe samaṇā vā brāhmaṇā vā bhagavatā bhiyyobhiññatarā sambodhiyan’ti, evaṁ puṭṭho ahaṁ, bhante, ‘no’ti vadeyyaṁ. ||| ‘Reverend Sāriputta, is there any other ascetic or brahmin—whether past, future, or present—whose direct knowledge is superior to the Buddha when it comes to awakening?’ I would tell them ‘No.’
‘Kiṁ panāvuso sāriputta, bhavissanti anāgatamaddhānaṁ aññe samaṇā vā brāhmaṇā vā bhagavatā bhiyyobhiññatarā sambodhiyan’ti, evaṁ puṭṭho ahaṁ, bhante, ‘no’ti vadeyyaṁ.
‘Kiṁ panāvuso sāriputta, atthetarahi añño samaṇo vā brāhmaṇo vā bhagavatā bhiyyobhiññataro sambodhiyan’ti, evaṁ puṭṭho ahaṁ, bhante, ‘no’ti vadeyyaṁ.
Sace pana maṁ, bhante, evaṁ puccheyya: ||| But if they were to ask me,
‘kiṁ nu kho, āvuso sāriputta, ahesuṁ atītamaddhānaṁ aññe samaṇā vā brāhmaṇā vā bhagavatā samasamā sambodhiyan’ti, evaṁ puṭṭho ahaṁ, bhante, ‘evan’ti vadeyyaṁ. ||| ‘Reverend Sāriputta, is there any other ascetic or brahmin—whether past or future—whose direct knowledge is equal to the Buddha when it comes to awakening?’ I would tell them ‘Yes.’
‘Kiṁ panāvuso sāriputta, bhavissanti anāgatamaddhānaṁ aññe samaṇā vā brāhmaṇā vā bhagavatā samasamā sambodhiyan’ti, evaṁ puṭṭho ahaṁ, bhante, ‘evan’ti vadeyyaṁ.
‘Kiṁ panāvuso sāriputta, atthetarahi aññe samaṇā vā brāhmaṇā vā bhagavatā samasamā sambodhiyan’ti, evaṁ puṭṭho ahaṁ, bhante, ‘no’ti vadeyyaṁ. ||| But if they were to ask: ‘Reverend Sāriputta, is there any other ascetic or brahmin at present whose direct knowledge is equal to the Buddha when it comes to awakening?’ I would tell them ‘No.’
Sace pana maṁ, bhante, evaṁ puccheyya: ||| But if they were to ask me,
‘kiṁ panāyasmā sāriputto ekaccaṁ abbhanujānāti, ekaccaṁ na abbhanujānātī’ti, evaṁ puṭṭho ahaṁ, bhante, evaṁ byākareyyaṁ: ||| ‘But why does Venerable Sāriputta grant this in respect of some but not others?’ I would answer them like this,
‘sammukhā metaṁ, āvuso, bhagavato sutaṁ, sammukhā paṭiggahitaṁ: ||| ‘Reverends, I have heard and learned this in the presence of the Buddha:
“ahesuṁ atītamaddhānaṁ arahanto sammāsambuddhā mayā samasamā sambodhiyan”ti. ||| “The perfected ones, fully awakened Buddhas of the past were equal in awakening to myself.”
Sammukhā metaṁ, āvuso, bhagavato sutaṁ, sammukhā paṭiggahitaṁ: ||| And I have heard and learned this in the presence of the Buddha:
“bhavissanti anāgatamaddhānaṁ arahanto sammāsambuddhā mayā samasamā sambodhiyan”ti. ||| “The perfected ones, fully awakened Buddhas of the future will be equal in awakening to myself.”
Sammukhā metaṁ, āvuso, bhagavato sutaṁ sammukhā paṭiggahitaṁ: ||| And I have also heard and learned this in the presence of the Buddha:
“aṭṭhānametaṁ anavakāso yaṁ ekissā lokadhātuyā dve arahanto sammāsambuddhā apubbaṁ acarimaṁ uppajjeyyuṁ, netaṁ ṭhānaṁ vijjatī”’ti. ||| “It’s impossible for two perfected ones, fully awakened Buddhas to arise in the same solar system at the same time.”’
Kaccāhaṁ, bhante, evaṁ puṭṭho evaṁ byākaramāno vuttavādī ceva bhagavato homi, na ca bhagavantaṁ abhūtena abbhācikkhāmi, dhammassa cānudhammaṁ byākaromi, na ca koci sahadhammiko vādānuvādo gārayhaṁ ṭhānaṁ āgacchatī”ti? ||| Answering this way, I trust that I repeated what the Buddha has said, and didn’t misrepresent him with an untruth. I trust my explanation was in line with the teaching, and that there are no legitimate grounds for rebuttal or criticism.”
“Taggha tvaṁ, sāriputta, evaṁ puṭṭho evaṁ byākaramāno vuttavādī ceva me hosi, na ca maṁ abhūtena abbhācikkhasi, dhammassa cānudhammaṁ byākarosi, na ca koci sahadhammiko vādānuvādo gārayhaṁ ṭhānaṁ āgacchatī”ti. ||| “Indeed, Sāriputta, in answering this way you repeat what I’ve said, and don’t misrepresent me with an untruth. Your explanation is in line with the teaching, and there are no legitimate grounds for rebuttal or criticism.”
2. Acchariyaabbhuta ||| 2. Incredible and Amazing
Evaṁ vutte, āyasmā udāyī bhagavantaṁ etadavoca: ||| When he had spoken, Venerable Udāyī said to the Buddha,
“acchariyaṁ, bhante, abbhutaṁ, bhante, tathāgatassa appicchatā santuṭṭhitā sallekhatā. ||| “It’s incredible, sir, it’s amazing! The Realized One has so few wishes, such contentment, such self-effacement!
Yatra hi nāma tathāgato evaṁmahiddhiko evaṁmahānubhāvo, atha ca pana nevattānaṁ pātukarissati. ||| For even though the Realized One has such power and might, he will not make a display of himself.
Ekamekañcepi ito, bhante, dhammaṁ aññatitthiyā paribbājakā attani samanupasseyyuṁ, te tāvatakeneva paṭākaṁ parihareyyuṁ. ||| If the wanderers following other religions were to see even a single one of these qualities in themselves they’d carry around a banner to that effect.
Acchariyaṁ, bhante, abbhutaṁ, bhante, tathāgatassa appicchatā santuṭṭhitā sallekhatā. ||| It’s incredible, sir, it’s amazing! The Realized One has so few wishes, such contentment, such self-effacement!
Yatra hi nāma tathāgato evaṁmahiddhiko evaṁmahānubhāvo. Atha ca pana nevattānaṁ pātukarissatī”ti. ||| For even though the Realized One has such power and might, he will not make a display of himself.”
“Passa kho tvaṁ, udāyi, ‘tathāgatassa appicchatā santuṭṭhitā sallekhatā. ||| “See, Udāyī, how the Realized One has so few wishes, such contentment, such self-effacement.
Yatra hi nāma tathāgato evaṁmahiddhiko evaṁmahānubhāvo, atha ca pana nevattānaṁ pātukarissati’. ||| For even though the Realized One has such power and might, he will not make a display of himself.
Ekamekañcepi ito, udāyi, dhammaṁ aññatitthiyā paribbājakā attani samanupasseyyuṁ, te tāvatakeneva paṭākaṁ parihareyyuṁ. ||| If the wanderers following other religions were to see even a single one of these qualities in themselves they’d carry around a banner to that effect.
Passa kho tvaṁ, udāyi, ‘tathāgatassa appicchatā santuṭṭhitā sallekhatā. ||| See, Udāyī, how the Realized One has so few wishes, such contentment, such self-effacement.
Yatra hi nāma tathāgato evaṁmahiddhiko evaṁmahānubhāvo, atha ca pana nevattānaṁ pātukarissatī’”ti. ||| For even though the Realized One has such power and might, he will not make a display of himself.”
Atha kho bhagavā āyasmantaṁ sāriputtaṁ āmantesi: ||| Then the Buddha said to Venerable Sāriputta,
“Tasmātiha tvaṁ, sāriputta, imaṁ dhammapariyāyaṁ abhikkhaṇaṁ bhāseyyāsi bhikkhūnaṁ bhikkhunīnaṁ upāsakānaṁ upāsikānaṁ. ||| “So Sāriputta, you should frequently speak this exposition of the teaching to the monks, nuns, laymen, and laywomen.
Yesampi hi, sāriputta, moghapurisānaṁ bhavissati tathāgate kaṅkhā vā vimati vā, tesamimaṁ dhammapariyāyaṁ sutvā tathāgate kaṅkhā vā vimati vā, sā pahīyissatī”ti. ||| Though there will be some futile people who have doubt or uncertainty regarding the Realized One, when they hear this exposition of the teaching they’ll give up that doubt or uncertainty.”
Iti hidaṁ āyasmā sāriputto bhagavato sammukhā sampasādaṁ pavedesi. ||| That’s how Venerable Sāriputta declared his confidence in the Buddha’s presence.
Tasmā imassa veyyākaraṇassa sampasādanīyantveva adhivacananti. ||| And that’s why the name of this discussion is “Inspiring Confidence”.
Sampasādanīyasuttaṁ niṭṭhitaṁ pañcamaṁ.
